,Price,Area,Location,BHK,New/Resale,Gymnasium,Lift Available,Car Parking,24x7 Security,Clubhouse,Swimming Pool
2372,64.26,693,Mira Road East,1,1,1,0,0,0,1,1
2373,64.26,693,Mira Road East,1,1,1,1,0,0,1,1
2375,60.48,756,Mira Road East,1,1,1,1,0,0,1,1
2376,60.48,756,Mira Road East,1,1,1,1,0,0,1,1
2378,61.2,720,Mira Road East,1,1,0,1,1,0,1,1
2379,67.0,531,Mira Road East,1,0,0,1,0,0,0,0
2381,52.5,700,Mira Road East,1,1,0,1,0,0,0,0
2383,56.0,700,Mira Road East,1,1,1,1,1,1,1,1
2384,56.9,769,Mira Road East,1,1,1,1,1,1,0,1
2387,53.3,715,Mira Road East,1,1,0,0,0,0,0,0
2388,35.0,360,Mira Road East,1,0,0,0,0,0,0,0
2391,58.0,695,Mira Road East,1,0,0,1,1,0,0,0
2392,48.0,615,Mira Road East,1,0,0,1,0,0,0,0
2394,63.5,655,Mira Road East,1,0,1,1,1,1,1,1
2395,64.19,655,Mira Road East,1,0,1,1,1,1,1,1
2398,56.37,650,Mira Road East,1,1,0,1,0,0,0,0
2399,132.0,1500,Mira Road East,3,1,0,1,0,0,1,0
2400,94.5,1080,Mira Road East,2,1,0,1,0,0,1,0
2401,51.5,720,Mira Road East,1,1,0,1,0,0,0,0
2405,57.0,710,Mira Road East,1,0,1,1,1,1,1,1
2407,67.0,775,Mira Road East,1,0,1,1,1,1,1,1
2408,56.0,693,Mira Road East,1,1,1,1,1,1,1,1
2411,56.0,788,Mira Road East,1,0,1,1,0,0,0,0
2414,53.0,710,Mira Road East,1,1,1,1,0,0,1,0
2415,55.18,677,Mira Road East,1,0,0,1,0,0,0,0
2416,55.0,720,Mira Road East,1,0,0,1,1,0,0,0
2419,61.2,720,Mira Road East,1,1,0,1,1,0,1,0
2420,56.5,780,Mira Road East,1,1,0,1,0,0,1,1
2421,62.0,730,Mira Road East,1,1,0,1,0,0,0,0
2424,57.0,770,Mira Road East,1,0,0,1,0,0,0,0
2426,62.0,750,Mira Road East,1,1,1,1,1,1,1,1
2429,54.0,720,Mira Road East,1,1,0,1,0,0,0,0
2430,85.0,980,Mira Road East,2,1,1,1,0,0,1,1
2432,86.0,965,Mira Road East,2,0,0,1,0,0,0,0
2434,95.0,1050,Mira Road East,2,0,1,1,0,0,0,1
2435,93.0,960,Mira Road East,2,0,0,0,0,0,0,0
2436,93.0,960,Mira Road East,2,0,0,1,0,0,0,0
2437,97.0,1100,Mira Road East,2,0,0,1,0,0,0,0
2439,60.0,730,Mira Road East,1,1,0,1,0,0,0,0
2440,122.0,1235,Mira Road East,3,1,1,1,0,0,1,1
2441,108.0,1200,Mira Road East,2,1,1,1,0,0,1,1
2442,64.0,693,Mira Road East,1,1,1,1,0,0,1,1
2443,64.0,674,Mira Road East,1,1,1,1,0,0,1,1
2445,52.0,665,Mira Road East,1,1,0,1,0,0,0,0
2446,95.0,981,Mira Road East,2,1,1,1,0,0,1,1
2447,135.0,1386,Mira Road East,3,1,1,1,0,0,1,1
2448,65.0,693,Mira Road East,1,1,1,1,0,0,1,1
2449,95.0,981,Mira Road East,1,1,0,0,0,0,0,0
2452,52.0,690,Mira Road East,1,1,0,0,0,0,0,0
2453,52.0,690,Mira Road East,1,1,0,1,0,0,0,0
2454,74.0,800,Mira Road East,2,0,1,1,1,1,1,1
2455,87.0,950,Mira Road East,2,0,1,1,1,1,1,1
2458,68.0,710,Mira Road East,2,0,1,1,1,1,0,1
2459,55.0,681,Mira Road East,1,0,1,1,1,1,1,1
2463,120.0,1275,Mira Road East,3,0,1,1,0,1,1,1
2464,58.0,700,Mira Road East,1,0,1,1,0,0,0,0
2465,55.0,650,Mira Road East,1,0,0,1,1,1,0,0
2468,86.0,950,Mira Road East,2,0,0,1,0,1,0,0
2469,64.0,495,Mira Road East,1,1,1,1,0,0,1,1
2470,91.0,690,Mira Road East,2,1,1,1,0,0,1,1
2471,60.0,693,Mira Road East,1,0,1,1,0,0,1,1
2474,55.0,650,Mira Road East,1,0,1,1,1,1,1,0
2475,80.0,800,Mira Road East,2,0,0,1,1,0,0,0
2479,95.0,1050,Mira Road East,2,0,0,1,0,0,0,0
2480,60.0,650,Mira Road East,2,0,0,0,0,0,0,0
2481,78.0,785,Mira Road East,2,0,1,1,1,1,1,1
2482,55.0,620,Mira Road East,1,0,0,1,0,0,0,0
2483,90.0,925,Mira Road East,2,0,1,1,1,1,1,1
2484,85.0,901,Mira Road East,2,0,1,1,1,1,1,1
2485,85.0,810,Mira Road East,2,0,1,1,1,1,1,1
2486,54.0,720,Mira Road East,1,0,0,1,0,0,0,0
2487,97.0,1100,Mira Road East,2,0,1,1,1,0,1,0
2489,60.22,730,Mira Road East,1,0,1,1,0,0,1,1
2494,102.0,786,Mira Road East,3,1,1,1,1,1,1,1
2495,50.99,384,Mira Road East,1,1,1,1,1,1,1,1
2496,72.98999,538,Mira Road East,2,1,1,1,1,1,1,1
2502,100.0,1050,Mira Road East,2,0,1,1,0,0,0,0
2503,150.0,1290,Mira Road East,2,1,1,1,1,1,1,1
2504,100.0,1150,Mira Road East,2,0,1,1,1,0,0,0
2505,65.0,650,Mira Road East,1,0,1,1,0,0,1,1
2507,67.0,675,Mira Road East,1,0,1,1,0,0,1,1
2508,68.0,665,Mira Road East,1,0,1,1,1,1,1,1
2509,49.0,580,Mira Road East,1,0,0,1,0,0,0,0
2511,68.0,693,Mira Road East,1,1,1,1,0,0,0,1
2512,89.0,972,Mira Road East,2,1,1,1,0,0,0,1
2514,92.0,981,Mira Road East,2,1,1,1,0,0,0,1
2515,97.0,1098,Mira Road East,2,1,1,1,0,0,0,1
2518,45.0,600,Mira Road East,1,0,0,0,1,0,0,0
2520,85.0,950,Mira Road East,2,0,0,1,0,0,0,0
2522,54.99,650,Mira Road East,1,0,0,1,0,0,0,0
2523,62.0,695,Mira Road East,1,0,0,1,0,0,0,0
2524,60.0,650,Mira Road East,1,0,1,1,1,1,1,1
2525,59.99,720,Mira Road East,1,0,0,1,0,0,0,0
2526,124.0,1365,Mira Road East,3,0,1,1,1,1,1,1
2528,95.99,1098,Mira Road East,2,0,1,1,0,0,1,1
2529,61.0,700,Mira Road East,1,0,0,0,0,0,0,0
2532,59.99,850,Mira Road East,1,0,0,1,0,0,0,0
2533,150.0,1600,Mira Road East,2,0,1,1,1,1,1,1
2534,48.5,700,Mira Road East,1,0,1,1,0,0,1,0
2535,78.15,575,Mira Road East,2,1,1,1,1,1,1,1
2536,80.53,700,Mira Road East,2,1,1,1,1,1,1,1
2537,80.3,698,Mira Road East,2,1,1,1,1,1,1,1
2538,75.0,538,Mira Road East,2,1,1,1,0,0,0,0
2539,101.0,739,Mira Road East,3,1,1,1,0,0,0,0
2540,53.0,381,Mira Road East,1,1,0,0,0,0,0,0
2541,59.0,424,Mira Road East,1,1,1,1,0,0,0,0
2542,77.45999,629,Mira Road East,2,1,0,0,0,0,0,0
2543,76.5,621,Mira Road East,2,1,0,0,0,0,0,0
2544,67.38,547,Mira Road East,2,1,0,0,0,0,0,0
2545,52.29,769,Mira Road East,1,1,1,1,1,1,0,1
2546,49.5,650,Mira Road East,1,1,0,1,0,1,0,0
2547,45.0,650,Mira Road East,1,0,0,1,0,0,0,0
2549,99.0,786,Mira Road East,3,1,1,1,1,1,1,1
2550,95.5,693,Mira Road East,1,1,1,1,1,1,1,1
2551,99.9,981,Mira Road East,2,1,1,1,1,1,1,1
2553,52.5,650,Mira Road East,1,0,0,1,0,0,0,0
2556,55.0,705,Mira Road East,1,0,0,1,1,0,0,0
2558,60.5,750,Mira Road East,1,0,1,1,0,0,1,1
2559,100.0,1102,Mira Road East,3,0,0,1,0,0,0,0
2562,51.5,685,Mira Road East,1,1,0,1,0,0,0,0
2565,125.0,1390,Mira Road East,3,0,1,1,1,1,1,1
2566,53.0,520,Mira Road East,2,0,0,0,0,0,0,0
2567,53.0,615,Mira Road East,1,0,0,1,0,0,0,0
2569,55.83,705,Mira Road East,1,1,1,1,1,1,1,1
2570,132.0,1525,Mira Road East,3,1,1,1,1,1,1,1
2571,93.0,1060,Mira Road East,2,1,1,1,0,0,1,1
2572,45.0,565,Mira Road East,1,0,0,0,0,0,0,0
2578,93.0,1060,Mira Road East,2,1,1,1,1,1,1,1
2579,58.0,540,Mira Road East,1,0,0,1,0,0,0,0
2580,44.0,490,Mira Road East,1,0,0,0,0,0,0,0
2581,41.0,530,Mira Road East,1,0,0,0,0,0,0,0
2582,56.0,540,Mira Road East,1,0,0,1,0,0,0,0
2584,57.0,650,Mira Road East,1,0,1,1,0,0,1,1
2586,108.0,1180,Mira Road East,2,1,1,1,1,1,1,0
2588,132.0,1525,Mira Road East,2,1,1,1,1,1,1,1
2589,131.0,1400,Mira Road East,3,1,1,1,0,0,1,1
2590,45.0,565,Mira Road East,1,0,0,1,0,0,0,0
2591,44.0,450,Mira Road East,1,0,0,0,0,0,0,0
2592,93.0,1060,Mira Road East,2,1,1,1,1,1,1,1
2593,48.0,550,Mira Road East,1,0,0,0,1,0,0,0
2594,48.0,550,Mira Road East,1,0,0,1,1,0,0,0
2597,66.0,700,Mira Road East,1,1,1,1,0,0,1,1
2599,88.0,990,Mira Road East,2,0,0,1,1,1,0,0
2600,31.0,375,Mira Road East,1,0,0,1,0,0,0,0
2602,41.0,585,Mira Road East,1,0,0,0,0,0,0,0
2605,57.42,725,Mira Road East,1,1,1,1,1,1,1,1
2610,132.0,1525,Mira Road East,3,1,1,1,1,1,1,1
2611,85.0,945,Mira Road East,2,0,1,1,1,1,1,1
2612,56.0,645,Mira Road East,1,0,1,1,1,1,1,1
2613,56.0,645,Mira Road East,1,0,1,1,1,1,1,1
2614,34.0,380,Mira Road East,1,0,0,0,0,0,0,0
2619,61.9,756,Mira Road East,1,1,1,1,1,1,1,1
2620,89.0,1017,Mira Road East,2,1,1,1,0,0,1,0
2621,47.0,500,Mira Road East,1,0,0,1,0,0,0,0
2622,56.0,560,Mira Road East,1,0,0,0,0,0,1,0
2623,57.0,540,Mira Road East,1,0,0,1,0,0,0,0
2626,59.5,769,Mira Road East,1,1,1,1,1,1,0,1
2627,61.52,769,Mira Road East,1,1,1,1,1,1,0,1
2628,148.0,1460,Mira Road East,3,0,1,1,1,1,1,0
2629,53.5,610,Mira Road East,1,0,0,1,0,0,0,0
2630,98.0,786,Mira Road East,3,1,1,1,1,1,1,1
2632,65.0,693,Mira Road East,1,1,1,1,1,1,1,1
2634,120.0,1386,Mira Road East,3,1,1,1,1,1,1,1
2635,93.0,960,Mira Road East,2,1,1,1,0,0,1,1
2636,54.0,675,Mira Road East,1,0,0,1,1,1,0,0
2637,44.0,550,Mira Road East,1,0,0,0,0,0,0,0
2638,108.0,1180,Mira Road East,2,1,1,1,1,1,1,0
2641,60.0,810,Mira Road and Beyond,2,0,1,1,1,1,0,0
2643,98.0,1417,Mira Road and Beyond,3,0,1,1,1,1,1,0
2645,58.0,770,Mira Road and Beyond,1,0,1,1,1,1,0,0
2646,27.0,400,Mira Road and Beyond,1,0,1,1,1,1,0,0
2649,35.0,565,Mira Road and Beyond,1,0,1,1,1,1,0,0
2650,30.0,320,Mira Road and Beyond,1,0,0,0,0,1,0,0
2651,28.0,400,Mira Road and Beyond,1,0,1,0,1,1,0,0
2652,68.0,890,Mira Road and Beyond,2,0,1,1,1,1,0,0
2653,41.0,590,Mira Road and Beyond,1,0,1,0,1,1,0,0
2658,218.0,1412,Mulund,3,0,1,1,1,0,1,0
2659,212.0,1412,Mulund,3,0,1,1,1,0,1,0
2660,180.0,1180,Mulund,2,0,0,0,0,1,0,1
2661,90.0,550,Mulund East,1,1,0,0,0,0,0,0
2662,90.0,550,Mulund East,1,1,0,0,0,0,0,0
2663,85.0,600,Mulund East,1,0,0,1,0,0,0,0
2664,55.0,400,Mulund East,1,0,0,0,0,0,0,0
2666,60.0,350,Mulund East,1,0,0,0,0,0,0,0
2667,92.0,558,Mulund East,1,0,1,1,0,0,0,0
2668,70.0,345,Mulund East,1,0,0,1,0,0,0,0
2670,115.0,650,Mulund East,1,0,1,1,0,0,1,0
2671,180.0,980,Mulund East,2,0,1,1,0,0,1,0
2672,65.0,385,Mulund East,1,0,0,1,0,0,0,0
2673,95.0,575,Mulund East,1,0,0,1,1,0,0,0
2675,110.0,550,Mulund East,1,0,0,1,0,0,0,0
2676,330.0,1700,Mulund East,5,1,1,1,0,0,1,0
2677,335.0,1650,Mulund East,4,1,1,1,0,0,0,0
2678,90.0,417,Mulund West,1,1,1,1,1,1,0,0
2679,98.0,585,Mulund West,1,0,0,0,1,1,0,0
2681,110.0,600,Mulund West,1,0,1,1,1,1,0,1
2682,510.0,2600,Mulund West,3,0,1,1,0,0,1,1
2689,107.0,660,Mulund West,1,0,1,1,1,0,0,0
2691,325.99999,1306,Mulund West,3,1,1,0,0,1,0,0
2692,233.0,1118,Mulund West,3,1,1,1,1,0,1,1
2693,290.0,1160,Mulund West,3,1,1,0,0,1,0,0
2694,327.0,1309,Mulund West,3,1,1,0,0,1,0,0
2695,191.0,797,Mulund West,2,1,1,1,1,1,1,1
2696,221.0,885,Mulund West,3,1,1,0,0,1,0,0
2697,182.0,759,Mulund West,2,1,1,1,1,1,1,1
2698,200.0,835,Mulund West,2,1,1,1,1,1,1,1
2699,175.0,729,Mulund West,2,1,1,1,1,1,1,1
2706,246.0,1072,Mulund West,3,1,0,0,0,0,0,0
2707,258.0,1126,Mulund West,3,1,0,0,0,0,0,0
2708,248.0,1080,Mulund West,3,1,0,0,0,0,0,0
2710,137.99999,700,Mulund West,2,1,1,1,0,0,0,1
2711,110.0,650,Mulund West,1,0,1,1,0,0,1,0
2713,210.0,1050,Mulund West,2,0,0,1,0,0,0,0
2715,100.0,500,Mulund West,1,0,0,1,0,0,0,0
2716,237.0,1001,Mulund West,3,0,1,1,1,1,1,1
2717,165.0,650,Mulund West,2,1,0,1,0,0,0,0
2718,180.0,850,Mulund West,2,1,0,0,0,0,0,0
2719,165.0,850,Mulund West,2,1,0,1,0,0,0,0
2720,106.0,644,Mulund West,1,0,1,1,1,1,1,0
2721,22.0,500,Naigaon East,1,0,1,1,1,1,0,1
2722,23.0,500,Naigaon East,1,0,1,1,1,1,0,0
2723,32.0,510,Naigaon East,1,1,1,1,1,1,1,1
2724,24.0,565,Naigaon East,1,1,1,1,1,1,0,0
2725,27.0,540,Naigaon East,1,1,1,1,1,1,1,0
2726,24.0,565,Naigaon East,1,1,0,1,1,1,0,0
2727,23.5,540,Naigaon East,1,0,1,1,1,1,0,0
2728,43.0,750,Naigaon East,1,1,1,1,1,1,0,0
2729,32.0,585,Naigaon East,1,1,1,1,1,1,1,0
2730,23.0,500,Naigaon East,1,0,1,1,1,1,0,0
2731,32.5,585,Naigaon East,1,1,1,1,1,1,1,0
2732,25.0,453,Naigaon East,1,0,1,1,1,1,0,0
2733,24.5,500,Naigaon East,1,0,1,1,1,1,1,1
2734,30.0,605,Naigaon East,1,0,1,1,1,1,1,1
2735,45.0,710,Naigaon East,2,0,1,1,1,1,1,1
2736,28.0,510,Naigaon East,1,0,1,1,1,1,1,1
2737,27.5,590,Naigaon East,1,1,1,1,1,1,1,1
2738,26.5,560,Naigaon East,1,1,1,1,1,1,1,1
2739,27.0,600,Naigaon East,1,0,1,1,1,1,0,0
2740,22.0,500,Naigaon East,1,1,1,1,1,1,1,0
2741,37.0,925,Naigaon East,1,0,0,1,1,0,0,0
2742,20.5,500,Naigaon East,1,0,0,1,1,1,0,0
2743,32.0,610,Naigaon East,1,0,1,1,1,1,1,1
2744,25.0,560,Naigaon East,1,0,0,1,0,0,0,0
2745,20.0,510,Naigaon East,1,0,0,1,0,0,0,0
2746,32.0,615,Naigaon East,1,0,1,1,0,1,0,1
2747,32.0,615,Naigaon East,1,0,1,1,0,1,0,1
2748,23.0,510,Naigaon East,1,0,0,0,0,0,0,0
2749,23.0,510,Naigaon East,1,0,0,1,0,0,0,0
2752,23.0,500,Naigaon East,1,0,1,0,0,0,0,0
2753,26.0,500,Naigaon East,1,0,1,1,1,1,1,1
2754,31.0,540,Naigaon East,1,0,1,1,1,1,1,1
2755,32.0,600,Naigaon East,1,0,1,1,1,1,1,1
2756,31.0,585,Naigaon East,1,0,1,1,1,1,1,1
2757,35.0,600,Naigaon East,1,0,0,1,0,1,0,0
2758,33.0,585,Naigaon East,1,0,0,1,0,1,1,0
2759,35.0,585,Naigaon East,1,0,0,1,0,1,1,0
2760,34.0,585,Naigaon East,1,0,0,1,0,1,0,0
2761,25.0,500,Naigaon East,1,0,1,1,1,1,1,1
2762,25.0,500,Naigaon East,1,0,1,1,1,1,1,0
2763,35.0,585,Naigaon East,1,0,1,1,0,1,1,0
2764,39.0,750,Naigaon East,1,0,0,1,0,1,0,0
2765,24.0,540,Naigaon East,1,0,0,1,0,0,0,0
2766,28.5,540,Naigaon East,1,0,1,1,1,1,1,0
2767,23.0,400,Naigaon East,1,0,1,1,1,1,1,1
2768,26.0,530,Naigaon East,1,0,0,1,0,0,0,0
2769,25.8,605,Nala Sopara,1,1,1,1,1,1,0,1
2771,24.51,570,Nala Sopara,1,1,1,1,1,1,0,1
2772,48.0,965,Nala Sopara,2,1,0,1,1,1,0,0
2773,37.0,730,Nala Sopara,1,1,0,1,1,1,0,0
2774,26.0,590,Nala Sopara,1,1,1,1,1,1,1,1
2775,26.0,686,Nala Sopara,1,0,1,1,1,1,0,1
2776,26.5,600,Nala Sopara,1,1,0,1,1,1,0,0
2777,24.51,570,Nala Sopara,1,0,1,1,1,1,0,1
2778,24.5,575,Nala Sopara,1,0,1,1,1,1,1,1
2779,33.0,665,Nala Sopara,1,0,0,1,0,0,0,0
2780,24.0,585,Nala Sopara,1,0,1,1,1,1,1,1
2781,22.5,590,Nala Sopara,1,0,1,1,1,1,1,1
2782,23.0,550,Nala Sopara,1,0,0,0,0,0,0,0
2783,23.0,550,Nala Sopara,1,0,0,1,0,0,0,0
2784,22.0,525,Nala Sopara,1,0,1,1,1,1,0,0
2785,30.0,575,Nala Sopara,1,0,1,1,1,1,1,1
2786,23.0,575,Nala Sopara,1,0,1,1,1,1,1,1
2787,25.0,555,Nala Sopara,1,0,0,1,0,0,0,0
2788,23.0,578,Nala Sopara,1,0,0,1,0,0,0,0
2789,26.0,585,Nala Sopara,1,0,1,1,1,1,1,1
2790,24.0,550,Nala Sopara,1,0,1,1,1,1,1,1
2791,24.0,485,Nala Sopara,1,0,1,1,1,1,0,0
2792,26.0,590,Nala Sopara,1,0,1,1,1,1,1,1
2793,42.0,860,Nala Sopara,2,0,1,1,1,1,0,1
2794,21.5,415,Nala Sopara,1,0,1,1,1,1,1,0
2795,29.5,605,Nala Sopara,1,1,0,1,1,1,1,0
2796,26.0,590,Nala Sopara,1,0,0,1,0,1,0,0
2797,27.0,590,Nala Sopara,1,0,0,1,0,0,0,0
2798,27.0,595,Nala Sopara,1,0,0,0,0,0,0,0
2799,27.0,610,Nala Sopara,1,0,1,1,1,1,0,1
2800,27.0,585,Nala Sopara,1,0,1,1,1,1,1,0
2801,26.5,585,Nala Sopara,1,0,1,1,1,1,1,1
2802,29.0,590,Nala Sopara,1,0,0,1,0,0,0,0
2803,24.85,585,Nala Sopara,1,1,0,1,0,0,0,0
2804,28.5,585,Nala Sopara,1,0,0,1,1,1,1,0
2805,39.0,773,Nala Sopara,2,0,1,1,1,1,0,1
2806,46.0,910,Nala Sopara,2,0,0,1,1,1,0,0
2807,47.5,950,Nala Sopara,2,0,0,1,0,0,0,0
2808,50.0,1050,Nala Sopara,2,0,1,1,1,1,1,0
2809,34.0,680,Nala Sopara,1,0,0,1,0,0,0,0
2810,29.0,580,Nala Sopara,1,0,0,1,0,0,0,0
2811,31.5,650,Nala Sopara,1,0,1,1,1,1,1,1
2812,30.0,620,Nala Sopara,1,0,0,1,1,1,0,0
2813,37.0,710,Nala Sopara,1,0,0,1,0,0,0,1
2814,32.0,655,Nala Sopara,1,0,0,1,0,0,0,0
2815,36.0,750,Nala Sopara,1,0,0,1,1,1,0,0
2816,48.0,945,Nala Sopara,2,0,1,1,1,1,1,1
2817,49.0,980,Nala Sopara,2,0,1,1,1,1,1,1
2818,25.0,640,Nala Sopara,1,0,0,0,0,0,0,0
2819,25.0,580,Nala Sopara,1,0,1,1,0,0,0,0
2820,27.99,570,Nala Sopara,1,0,0,1,0,0,0,0
2821,26.5,590,Nala Sopara,1,0,1,1,1,1,1,1
2822,23.5,550,Nala Sopara,1,0,0,1,0,0,0,0
2823,27.0,575,Nala Sopara,1,0,0,1,0,0,0,0
2824,25.0,560,Nala Sopara,1,0,0,1,1,1,1,0
2825,25.0,560,Nala Sopara,1,0,1,1,1,1,1,1
2826,23.0,590,Nala Sopara,1,0,1,1,1,0,0,0
2827,25.0,620,Nala Sopara,1,0,1,1,0,0,1,0
2828,25.5,590,Nala Sopara,1,0,0,1,0,0,0,0
2829,28.0,610,Nala Sopara,1,0,1,1,1,1,1,1
2830,38.0,900,Nala Sopara,1,0,0,1,0,0,0,0
2831,26.0,580,Nala Sopara,1,0,0,1,1,1,1,0
2832,29.0,590,Nala Sopara,1,0,1,1,1,1,1,1
2833,26.5,630,Nala Sopara,1,0,1,1,1,1,0,1
2834,27.0,560,Nala Sopara,1,0,1,1,1,1,1,1
2835,25.5,585,Nala Sopara,1,0,0,1,1,1,1,0
2836,24.0,535,Nala Sopara,1,0,0,1,0,0,0,0
2837,29.5,580,Nala Sopara,1,0,1,1,0,1,0,1
2838,23.5,590,Nala Sopara,1,0,1,1,1,1,0,1
2839,38.0,800,Nala Sopara,2,0,0,1,0,0,0,0
2840,23.5,610,Nala Sopara,1,0,1,1,1,1,0,1
2841,25.5,560,Nala Sopara,1,0,0,1,0,0,0,0
2842,23.5,565,Nala Sopara,1,0,0,1,0,0,0,0
2843,21.3,560,Nala Sopara,1,1,0,1,0,0,0,0
2844,46.0,975,Nala Sopara,2,0,1,1,1,1,1,1
2845,24.0,585,Nala Sopara,1,0,0,1,1,0,0,0
2846,36.0,800,Nala Sopara,2,0,0,1,0,0,0,0
2847,26.0,620,Nala Sopara,1,1,0,1,1,1,1,0
2848,23.0,585,Nala Sopara,1,0,0,1,0,0,0,0
2849,24.5,620,Nala Sopara,1,0,0,0,0,0,0,0
2850,24.5,545,Nala Sopara,1,1,1,1,1,1,0,1
2851,31.0,605,Nala Sopara,1,0,0,1,0,0,0,0
2852,35.0,730,Nala Sopara,1,0,0,1,1,1,0,0
2853,51.0,990,Nala Sopara,2,0,0,1,0,0,0,0
2854,65.0,1300,Nala Sopara,2,0,1,1,1,1,1,0
2855,26.0,620,Nala Sopara,1,1,0,1,0,0,0,0
2856,24.0,580,Nala Sopara,1,1,0,1,0,0,0,0
2857,23.3,585,Nala Sopara,1,0,0,1,0,0,0,0
2858,25.0,580,Nala Sopara,1,0,1,1,0,0,1,0
2859,23.5,485,Nala Sopara,1,1,0,1,0,0,0,0
2860,24.0,594,Nala Sopara,1,1,0,1,1,0,0,0
2861,29.25,760,Nala Sopara,1,0,0,1,0,0,0,0
2862,22.0,550,Nala Sopara,1,1,1,1,1,1,1,1
2863,24.45,585,Nala Sopara,1,0,0,1,1,1,1,0
2864,24.0,580,Nala Sopara,1,0,1,1,0,0,1,0
2865,24.5,560,Nala Sopara,1,1,0,1,0,0,0,0
2866,27.0,572,Nala Sopara,1,0,1,1,1,1,1,1
2867,25.65,620,Nala Sopara,1,0,0,1,0,0,0,0
2868,24.5,560,Nala Sopara,1,0,0,1,0,0,0,0
2869,26.0,545,Nala Sopara,1,0,1,1,1,1,0,1
2870,23.3,590,Nala Sopara,1,0,0,1,0,0,0,0
2871,22.5,590,Nala Sopara,1,0,0,0,0,0,0,0
2872,23.5,594,Nala Sopara,1,0,0,0,1,0,0,0
2873,26.0,580,Nala Sopara,1,0,0,1,0,0,0,0
2874,23.5,585,Nala Sopara,1,0,1,1,0,1,0,0
2875,23.5,525,Nala Sopara,1,1,0,1,0,0,0,0
2876,23.45,525,Nala Sopara,1,1,0,1,0,0,0,0
2877,25.0,550,Nala Sopara,1,0,1,1,1,1,0,1
2878,24.0,595,Nala Sopara,1,1,1,1,1,1,1,1
2879,25.0,594,Nala Sopara,1,1,1,1,1,0,0,0
2880,23.0,585,Nala Sopara,1,0,1,1,1,1,1,1
2881,27.5,585,Nala Sopara,1,0,0,1,0,0,0,0
2882,21.5,525,Nala Sopara,1,1,0,1,0,0,0,0
2883,23.1,590,Nala Sopara,1,0,0,1,0,0,0,0
2884,26.0,585,Nala Sopara,1,0,0,0,1,0,0,0
2885,24.0,590,Nala Sopara,1,0,0,1,1,1,1,1
2886,23.2,570,Nala Sopara,1,0,1,0,0,1,0,1
2887,27.0,535,Nala Sopara,1,0,1,1,1,1,0,1
2888,26.5,630,Nala Sopara,1,0,0,0,1,1,0,0
2889,23.0,560,Nala Sopara,1,1,0,0,0,0,0,0
2890,22.5,580,Nala Sopara,1,1,1,1,0,0,1,0
2891,25.0,555,Nala Sopara,1,1,0,1,0,0,0,0
2892,24.4,585,Nala Sopara,1,0,0,1,1,1,1,0
2893,25.0,545,Nala Sopara,1,1,0,0,0,0,0,0
2894,23.0,560,Nala Sopara,1,1,0,1,0,0,0,0
2895,24.0,575,Nala Sopara,1,1,1,1,1,1,0,0
2896,24.5,585,Nala Sopara,1,0,0,1,1,0,0,0
2897,24.0,594,Nala Sopara,1,1,0,0,1,0,0,0
2898,23.05,555,Nala Sopara,1,0,0,1,0,0,0,0
2899,24.0,575,Nala Sopara,1,0,1,1,1,1,1,1
2900,20.0,525,Nala Sopara,1,0,1,1,1,1,1,1
2901,22.0,550,Nala Sopara,1,0,0,1,0,0,0,0
2902,48.0,970,Nalasopara East,2,0,0,1,0,0,0,0
2903,55.0,1050,Nalasopara East,2,0,0,1,0,0,0,0
2904,48.75,975,Nalasopara East,2,0,0,1,0,0,0,0
2905,33.0,660,Nalasopara East,1,0,0,1,0,0,0,0
2906,35.0,670,Nalasopara East,1,0,0,1,0,0,0,0
2907,34.0,670,Nalasopara East,1,0,0,1,0,0,0,0
2908,35.0,700,Nalasopara East,1,0,0,1,0,0,0,0
2909,52.5,1050,Nalasopara East,2,0,0,1,0,0,0,0
2910,48.5,970,Nalasopara East,2,0,0,1,0,0,0,0
2911,26.0,620,Nalasopara West,1,1,0,1,0,0,0,0
2912,25.0,560,Nalasopara West,1,1,0,1,0,0,0,0
2913,23.9,620,Nalasopara West,1,0,0,1,0,0,0,0
2914,24.0,600,Nalasopara West,1,0,0,1,0,0,0,0
2915,22.65,580,Nalasopara West,1,0,0,1,0,0,0,0
2916,24.0,500,Nalasopara West,1,1,0,0,0,0,0,0
2917,23.0,560,Nalasopara West,1,0,0,1,0,0,0,0
2918,25.0,560,Nalasopara West,1,0,0,1,0,0,0,0
2919,25.0,590,Nalasopara West,1,0,0,0,0,0,0,0
2920,21.5,525,Nalasopara West,1,1,0,0,0,0,0,0
2921,28.0,585,Nalasopara West,1,0,0,1,0,0,0,0
2922,25.0,590,Nalasopara West,1,1,0,0,0,0,0,0
2923,29.0,585,Nalasopara West,1,0,0,1,0,0,0,0
2924,22.55,580,Nalasopara West,1,0,0,1,0,0,0,0
2925,27.0,615,Nalasopara West,1,0,0,0,0,0,0,0
2926,24.0,590,Nalasopara West,1,1,0,1,0,0,0,0
2927,26.5,520,Nalasopara West,1,0,0,1,0,0,0,0
2928,40.99,850,Nalasopara West,2,0,0,1,0,0,0,0
2929,22.0,500,Nalasopara West,1,0,0,0,0,0,0,0
2930,27.0,630,Nalasopara West,1,0,0,0,0,0,0,0
2931,22.5,525,Nalasopara West,1,1,0,1,0,0,0,0
2932,21.5,500,Nalasopara West,1,0,0,0,0,0,0,0
2933,25.0,620,Nalasopara West,1,0,0,1,0,0,0,0
